Date,Treatment,Rep,Timepoint,Plated,Count,Dilution,Titer,Status,Notes
20210521,L+O,4,3,Phage_Lminus,15,3,7.50E+06,Good,
20210521,L+O,5,3,Phage_Lminus,26,3,1.30E+07,Good,
20210521,L+O,6,3,Phage_Lminus,0,0,0.00E+00,Good,
20210521,L+O,7,3,Phage_Lminus,11,4,5.50E+07,Good,
20210521,L+O,8,3,Phage_Lminus,4,2,2.00E+05,Good,
20210521,L+O,9,3,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210521,L+O,10,3,Phage_Lminus,23,6,1.15E+10,Good,
20210521,L+O,11,3,Phage_Lminus,14,3,7.00E+06,Good,
20210521,L+O,12,3,Phage_Lminus,26,2,1.30E+06,Good,
20210521,EvoC,1,3,Phage_Ominus,22,4,1.10E+08,Good,
20210521,EvoC,2,3,Phage_Ominus,5,3,2.50E+06,Good,
20210521,EvoC,3,3,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210521,EvoC,4,3,Phage_Ominus,8,6,4.00E+09,Good,
20210521,EvoC,5,3,Phage_Ominus,5,5,2.50E+08,Good,
20210521,EvoC,6,3,Phage_Ominus,13,5,6.50E+08,Good,
20210521,EvoC,7,3,Phage_Ominus,3,6,1.50E+09,Good,
20210521,EvoC,8,3,Phage_Ominus,27,2,1.35E+06,Good,
20210521,EvoC,9,3,Phage_Ominus,5,5,2.50E+08,Good,
20210521,EvoC,10,3,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210521,EvoC,11,3,Phage_Ominus,7,4,3.50E+07,Good,
20210521,EvoC,12,3,Phage_Ominus,0,0,0.00E+00,Good,
20210521,L+O,1,3,Phage_Ominus,10,4,5.00E+07,Good,
20210521,L+O,2,3,Phage_Ominus,6,3,3.00E+06,Good,
20210521,L+O,3,3,Phage_Ominus,7,4,3.50E+07,Good,
20210521,L+O,4,3,Phage_Ominus,2,0,1.00E+03,Good,
20210521,L+O,5,3,Phage_Ominus,6,5,3.00E+08,Good,
20210521,L+O,6,3,Phage_Ominus,0,0,0.00E+00,Good,
20210521,L+O,7,3,Phage_Ominus,5,3,2.50E+06,Good,
20210521,L+O,8,3,Phage_Ominus,6,2,3.00E+05,Good,
20210521,L+O,9,3,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210521,L+O,10,3,Phage_Ominus,11,6,5.50E+09,Good,
20210521,L+O,11,3,Phage_Ominus,3,5,1.50E+08,Good,
20210521,L+O,12,3,Phage_Ominus,2,0,1.00E+03,Good,
20210522,EvoC,1,4,Bacteria,1000,2,1.00E+06,Good,
20210522,EvoC,2,4,Bacteria,222,4,2.22E+07,Good,
20210522,EvoC,3,4,Bacteria,123,6,1.23E+09,REMOVE,
20210522,EvoC,4,4,Bacteria,2968,2,2.97E+06,Good,
20210522,EvoC,5,4,Bacteria,246,5,2.46E+08,Good,
20210522,EvoC,6,4,Bacteria,25,5,2.50E+07,Good,
20210522,EvoC,7,4,Bacteria,152,2,1.52E+05,Good,
20210522,EvoC,8,4,Bacteria,135,5,1.35E+08,Good,
20210522,EvoC,9,4,Bacteria,160,5,1.60E+08,Good,
20210522,EvoC,10,4,Bacteria,93,6,9.30E+08,REMOVE,
20210522,EvoC,11,4,Bacteria,100,6,1.00E+09,Good,
20210522,EvoC,12,4,Bacteria,0,0,0.00E+00,Good,
20210522,L+O,1,4,Bacteria,1960,3,1.96E+07,Good,
20210522,L+O,2,4,Bacteria,73,4,7.30E+06,Good,
20210522,L+O,3,4,Bacteria,164,2,1.64E+05,Good,
20210522,L+O,4,4,Bacteria,2128,2,2.13E+06,Good,
20210522,L+O,5,4,Bacteria,124,6,1.24E+09,Good,
20210522,L+O,6,4,Bacteria,2,5,2.00E+06,Good,
20210522,L+O,7,4,Bacteria,2632,2,2.63E+06,Good,
20210522,L+O,8,4,Bacteria,317,4,3.17E+07,Good,
20210522,L+O,9,4,Bacteria,170,6,1.70E+09,REMOVE,
20210522,L+O,10,4,Bacteria,35,6,3.50E+08,Good,
20210522,L+O,11,4,Bacteria,5824,3,5.82E+07,Good,
20210522,L+O,12,4,Bacteria,476,2,4.76E+05,Good,
20210522,EvoC,1,4,Phage_606,19,2,9.50E+05,Good,
20210522,EvoC,2,4,Phage_606,8,5,4.00E+08,Good,
20210522,EvoC,3,4,Phage_606,0,0,0.00E+00,REMOVE,
20210522,EvoC,4,4,Phage_606,42,3,2.10E+07,Good,
20210522,EvoC,5,4,Phage_606,15,5,7.50E+08,Good,
20210522,EvoC,6,4,Phage_606,4,5,2.00E+08,Good,
20210522,EvoC,7,4,Phage_606,9,4,4.50E+07,Good,
20210522,EvoC,8,4,Phage_606,6,2,3.00E+05,Good,
20210522,EvoC,9,4,Phage_606,18,3,9.00E+06,Good,
20210522,EvoC,10,4,Phage_606,0,0,0.00E+00,REMOVE,
20210522,EvoC,11,4,Phage_606,36,3,1.80E+07,Good,
20210522,EvoC,12,4,Phage_606,0,0,0.00E+00,Good,
20210522,L+O,1,4,Phage_606,13,5,6.50E+08,Good,
20210522,L+O,2,4,Phage_606,40,5,2.00E+09,Good,
20210522,L+O,3,4,Phage_606,20,3,1.00E+07,Good,
20210522,L+O,4,4,Phage_606,14,3,7.00E+06,Good,
20210522,L+O,5,4,Phage_606,15,5,7.50E+08,Good,
20210522,L+O,6,4,Phage_606,22,3,1.10E+07,Good,
20210522,L+O,7,4,Phage_606,36,3,1.80E+07,Good,
20210522,L+O,8,4,Phage_606,15,5,7.50E+08,Good,
20210522,L+O,9,4,Phage_606,0,0,0.00E+00,REMOVE,
20210522,L+O,10,4,Phage_606,10,6,5.00E+09,Good,
20210522,L+O,11,4,Phage_606,26,4,1.30E+08,Good,
20210522,L+O,12,4,Phage_606,27,3,1.35E+07,Good,
20210522,EvoC,1,4,Phage_Lminus,25,2,1.25E+06,Good,
20210522,EvoC,2,4,Phage_Lminus,23,4,1.15E+08,Good,
20210522,EvoC,3,4,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210522,EvoC,4,4,Phage_Lminus,17,4,8.50E+07,Good,
20210522,EvoC,5,4,Phage_Lminus,21,5,1.05E+09,Good,
20210522,EvoC,6,4,Phage_Lminus,9,5,4.50E+08,Good,
20210522,EvoC,7,4,Phage_Lminus,25,3,1.25E+07,Good,
20210522,EvoC,8,4,Phage_Lminus,18,2,9.00E+05,Good,
20210522,EvoC,9,4,Phage_Lminus,9,3,4.50E+06,Good,
20210522,EvoC,10,4,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210522,EvoC,11,4,Phage_Lminus,31,3,1.55E+07,Good,
20210522,EvoC,12,4,Phage_Lminus,0,0,0.00E+00,Good,
20210522,L+O,1,4,Phage_Lminus,28,4,1.40E+08,Good,
20210522,L+O,2,4,Phage_Lminus,38,4,1.90E+08,Good,
20210522,L+O,3,4,Phage_Lminus,17,2,8.50E+05,Good,
20210522,L+O,4,4,Phage_Lminus,20,3,1.00E+07,Good,
20210522,L+O,5,4,Phage_Lminus,19,4,9.50E+07,Good,
20210522,L+O,6,4,Phage_Lminus,30,3,1.50E+07,Good,
20210522,L+O,7,4,Phage_Lminus,27,3,1.35E+07,Good,
20210522,L+O,8,4,Phage_Lminus,15,4,7.50E+07,Good,
20210522,L+O,9,4,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210522,L+O,10,4,Phage_Lminus,8,6,4.00E+09,Good,
20210522,L+O,11,4,Phage_Lminus,6,3,3.00E+06,Good,
20210522,L+O,12,4,Phage_Lminus,25,3,1.25E+07,Good,
20210522,EvoC,1,4,Phage_Ominus,9,1,4.50E+04,Good,
20210522,EvoC,2,4,Phage_Ominus,34,4,1.70E+08,Good,
20210522,EvoC,3,4,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210522,EvoC,4,4,Phage_Ominus,15,4,7.50E+07,Good,
20210522,EvoC,5,4,Phage_Ominus,22,5,1.10E+09,Good,
20210522,EvoC,6,4,Phage_Ominus,8,5,4.00E+08,Good,
20210522,EvoC,7,4,Phage_Ominus,12,4,6.00E+07,Good,
20210522,EvoC,8,4,Phage_Ominus,14,2,7.00E+05,Good,
20210522,EvoC,9,4,Phage_Ominus,7,3,3.50E+06,Good,
20210522,EvoC,10,4,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210522,EvoC,11,4,Phage_Ominus,8,4,4.00E+07,Good,
20210522,EvoC,12,4,Phage_Ominus,0,0,0.00E+00,Good,
20210522,L+O,1,4,Phage_Ominus,23,5,1.15E+09,Good,
20210522,L+O,2,4,Phage_Ominus,6,6,3.00E+09,Good,
20210522,L+O,3,4,Phage_Ominus,5,4,2.50E+07,Good,
20210522,L+O,4,4,Phage_Ominus,0,0,0.00E+00,Good,
20210522,L+O,5,4,Phage_Ominus,31,5,1.55E+09,Good,
20210522,L+O,6,4,Phage_Ominus,0,0,0.00E+00,Good,
20210522,L+O,7,4,Phage_Ominus,21,2,1.05E+06,Good,
20210522,L+O,8,4,Phage_Ominus,7,6,3.50E+09,Good,
20210522,L+O,9,4,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210522,L+O,10,4,Phage_Ominus,8,6,4.00E+09,Good,
20210522,L+O,11,4,Phage_Ominus,6,5,3.00E+08,Good,
20210522,L+O,12,4,Phage_Ominus,0,0,0.00E+00,Good,
20210523,EvoC,1,5,Bacteria,1244,3,1.24E+07,Good,
20210523,EvoC,2,5,Bacteria,2688,2,2.69E+06,Good,
20210523,EvoC,3,5,Bacteria,130,6,1.30E+09,REMOVE,
20210523,EvoC,4,5,Bacteria,148,2,1.48E+05,Good,
20210523,EvoC,5,5,Bacteria,20,6,2.00E+08,Good,
20210523,EvoC,6,5,Bacteria,11,3,1.10E+05,Good,
20210523,EvoC,7,5,Bacteria,37,6,3.70E+08,Good,
20210523,EvoC,8,5,Bacteria,181,6,1.81E+09,Good,
20210523,EvoC,9,5,Bacteria,114,6,1.14E+09,Good,
20210523,EvoC,10,5,Bacteria,97,6,9.70E+08,REMOVE,
20210523,EvoC,11,5,Bacteria,118,6,1.18E+09,Good,
20210523,EvoC,12,5,Bacteria,0,0,0.00E+00,Good,
20210523,L+O,1,5,Bacteria,2912,4,2.91E+08,Good,
20210523,L+O,2,5,Bacteria,1088,2,1.09E+06,Good,
20210523,L+O,3,5,Bacteria,836,2,8.36E+05,Good,
20210523,L+O,4,5,Bacteria,132,6,1.32E+09,Good,
20210523,L+O,5,5,Bacteria,84,6,8.40E+08,Good,
20210523,L+O,6,5,Bacteria,11,0,1.10E+02,Good,
20210523,L+O,7,5,Bacteria,33,2,3.30E+04,Good,
20210523,L+O,8,5,Bacteria,4648,3,4.65E+07,Good,
20210523,L+O,9,5,Bacteria,99,6,9.90E+08,REMOVE,
20210523,L+O,10,5,Bacteria,796,4,7.96E+07,Good,
20210523,L+O,11,5,Bacteria,120,5,1.20E+08,Good,
20210523,L+O,12,5,Bacteria,246,4,2.46E+07,Good,
20210523,EvoC,1,5,Phage_606,14,5,7.00E+08,Good,
20210523,EvoC,2,5,Phage_606,11,3,5.50E+06,Good,
20210523,EvoC,3,5,Phage_606,0,0,0.00E+00,REMOVE,
20210523,EvoC,4,5,Phage_606,5,0,2.50E+03,Good,
20210523,EvoC,5,5,Phage_606,24,5,1.20E+09,Good,
20210523,EvoC,6,5,Phage_606,41,5,2.05E+09,Good,
20210523,EvoC,7,5,Phage_606,17,4,8.50E+07,Good,
20210523,EvoC,8,5,Phage_606,8,4,4.00E+07,Good,
20210523,EvoC,9,5,Phage_606,22,3,1.10E+07,Good,
20210523,EvoC,10,5,Phage_606,0,0,0.00E+00,REMOVE,
20210523,EvoC,11,5,Phage_606,5,2,2.50E+05,Good,
20210523,EvoC,12,5,Phage_606,0,0,0.00E+00,Good,
20210523,L+O,1,5,Phage_606,22,5,1.10E+09,Good,
20210523,L+O,2,5,Phage_606,23,3,1.15E+07,Good,
20210523,L+O,3,5,Phage_606,9,6,4.50E+09,Good,
20210523,L+O,4,5,Phage_606,7,5,3.50E+08,Good,
20210523,L+O,5,5,Phage_606,4,5,2.00E+08,Good,
20210523,L+O,6,5,Phage_606,23,2,1.15E+06,Good,
20210523,L+O,7,5,Phage_606,20,4,1.00E+08,Good,
20210523,L+O,8,5,Phage_606,18,4,9.00E+07,Good,
20210523,L+O,9,5,Phage_606,0,0,0.00E+00,REMOVE,
20210523,L+O,10,5,Phage_606,18,6,9.00E+09,Good,
20210523,L+O,11,5,Phage_606,5,5,2.50E+08,Good,
20210523,L+O,12,5,Phage_606,49,5,2.45E+09,Good,
20210523,EvoC,1,5,Phage_Lminus,4,5,2.00E+08,Good,
20210523,EvoC,2,5,Phage_Lminus,11,2,5.50E+05,Good,
20210523,EvoC,3,5,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210523,EvoC,4,5,Phage_Lminus,6,0,3.00E+03,Good,
20210523,EvoC,5,5,Phage_Lminus,16,5,8.00E+08,Good,
20210523,EvoC,6,5,Phage_Lminus,6,5,3.00E+08,Good,
20210523,EvoC,7,5,Phage_Lminus,6,3,3.00E+06,Good,
20210523,EvoC,8,5,Phage_Lminus,8,4,4.00E+07,Good,
20210523,EvoC,9,5,Phage_Lminus,9,3,4.50E+06,Good,
20210523,EvoC,10,5,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210523,EvoC,11,5,Phage_Lminus,8,2,4.00E+05,Good,
20210523,EvoC,12,5,Phage_Lminus,0,0,0.00E+00,Good,
20210523,L+O,1,5,Phage_Lminus,17,5,8.50E+08,Good,
20210523,L+O,2,5,Phage_Lminus,50,1,2.50E+05,Good,
20210523,L+O,3,5,Phage_Lminus,30,4,1.50E+08,Good,
20210523,L+O,4,5,Phage_Lminus,6,5,3.00E+08,Good,
20210523,L+O,5,5,Phage_Lminus,33,2,1.65E+06,Good,
20210523,L+O,6,5,Phage_Lminus,16,2,8.00E+05,Good,
20210523,L+O,7,5,Phage_Lminus,14,4,7.00E+07,Good,
20210523,L+O,8,5,Phage_Lminus,7,3,3.50E+06,Good,
20210523,L+O,9,5,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210523,L+O,10,5,Phage_Lminus,7,6,3.50E+09,Good,
20210523,L+O,11,5,Phage_Lminus,4,4,2.00E+07,Good,
20210523,L+O,12,5,Phage_Lminus,8,6,4.00E+09,Good,
20210523,EvoC,1,5,Phage_Ominus,24,4,1.20E+08,Good,
20210523,EvoC,2,5,Phage_Ominus,25,3,1.25E+07,Good,
20210523,EvoC,3,5,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210523,EvoC,4,5,Phage_Ominus,0,0,0.00E+00,Good,
20210523,EvoC,5,5,Phage_Ominus,18,5,9.00E+08,Good,
20210523,EvoC,6,5,Phage_Ominus,36,5,1.80E+09,Good,
20210523,EvoC,7,5,Phage_Ominus,7,4,3.50E+07,Good,
20210523,EvoC,8,5,Phage_Ominus,14,4,7.00E+07,Good,
20210523,EvoC,9,5,Phage_Ominus,24,3,1.20E+07,Good,
20210523,EvoC,10,5,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210523,EvoC,11,5,Phage_Ominus,6,2,3.00E+05,Good,
20210523,EvoC,12,5,Phage_Ominus,0,0,0.00E+00,Good,
20210523,L+O,1,5,Phage_Ominus,22,5,1.10E+09,Good,
20210523,L+O,2,5,Phage_Ominus,6,4,3.00E+07,Good,
20210523,L+O,3,5,Phage_Ominus,12,6,6.00E+09,Good,
20210523,L+O,4,5,Phage_Ominus,10,3,5.00E+06,Good,
20210523,L+O,5,5,Phage_Ominus,27,5,1.35E+09,Good,
20210523,L+O,6,5,Phage_Ominus,1,0,5.00E+02,Good,
20210523,L+O,7,5,Phage_Ominus,6,4,3.00E+07,Good,
20210523,L+O,8,5,Phage_Ominus,42,4,2.10E+08,Good,
20210523,L+O,9,5,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210523,L+O,10,5,Phage_Ominus,17,5,8.50E+08,Good,
20210523,L+O,11,5,Phage_Ominus,8,5,4.00E+08,Good,
20210523,L+O,12,5,Phage_Ominus,30,4,1.50E+08,Good,
20210524,EvoC,1,6,Bacteria,132,2,1.32E+05,Good,
20210524,EvoC,2,6,Bacteria,18,6,1.80E+08,Good,
20210524,EvoC,3,6,Bacteria,172,6,1.72E+09,REMOVE,
20210524,EvoC,4,6,Bacteria,1280,4,1.28E+08,Good,
20210524,EvoC,5,6,Bacteria,132,4,1.32E+07,Good,
20210524,EvoC,6,6,Bacteria,272,5,2.72E+08,Good,
20210524,EvoC,7,6,Bacteria,75,6,7.50E+08,Good,
20210524,EvoC,8,6,Bacteria,306,5,3.06E+08,Good,
20210524,EvoC,9,6,Bacteria,119,6,1.19E+09,Good,
20210524,EvoC,10,6,Bacteria,221,6,2.21E+09,REMOVE,
20210524,EvoC,11,6,Bacteria,239,6,2.39E+09,Good,
20210524,EvoC,12,6,Bacteria,0,0,0.00E+00,Good,
20210524,L+O,1,6,Bacteria,119,6,1.19E+09,Good,
20210524,L+O,2,6,Bacteria,396,5,3.96E+08,Good,
20210524,L+O,3,6,Bacteria,23,5,2.30E+07,Good,
20210524,L+O,4,6,Bacteria,0,6,NA,Good,
20210524,L+O,5,6,Bacteria,124,6,1.24E+09,Good,
20210524,L+O,6,6,Bacteria,712,0,7.12E+03,Good,
20210524,L+O,7,6,Bacteria,1228,4,1.23E+08,Good,
20210524,L+O,8,6,Bacteria,376,5,3.76E+08,Good,
20210524,L+O,9,6,Bacteria,219,6,2.19E+09,REMOVE,
20210524,L+O,10,6,Bacteria,54,6,5.40E+08,Good,
20210524,L+O,11,6,Bacteria,6,6,6.00E+07,Good,
20210524,L+O,12,6,Bacteria,4368,2,4.37E+06,Good,
20210524,EvoC,1,6,Phage_606,41,2,2.05E+06,Good,
20210524,EvoC,2,6,Phage_606,7,6,3.50E+09,Good,
20210524,EvoC,3,6,Phage_606,0,0,0.00E+00,REMOVE,
20210524,EvoC,4,6,Phage_606,17,3,8.50E+06,Good,
20210524,EvoC,5,6,Phage_606,8,5,4.00E+08,Good,
20210524,EvoC,6,6,Phage_606,22,6,1.10E+10,Good,
20210524,EvoC,7,6,Phage_606,6,3,3.00E+06,Good,
20210524,EvoC,8,6,Phage_606,5,5,2.50E+08,Good,
20210524,EvoC,9,6,Phage_606,27,1,1.35E+05,Good,
20210524,EvoC,10,6,Phage_606,0,0,0.00E+00,REMOVE,
20210524,EvoC,11,6,Phage_606,2,0,1.00E+03,Good,
20210524,EvoC,12,6,Phage_606,0,0,0.00E+00,Good,
20210524,L+O,1,6,Phage_606,25,4,1.25E+08,Good,
20210524,L+O,2,6,Phage_606,7,6,3.50E+09,Good,
20210524,L+O,3,6,Phage_606,21,6,1.05E+10,Good,
20210524,L+O,4,6,Phage_606,33,5,1.65E+09,Good,
20210524,L+O,5,6,Phage_606,6,5,3.00E+08,Good,
20210524,L+O,6,6,Phage_606,0,0,0.00E+00,Good,
20210524,L+O,7,6,Phage_606,27,5,1.35E+09,Good,
20210524,L+O,8,6,Phage_606,21,4,1.05E+08,Good,
20210524,L+O,9,6,Phage_606,0,0,0.00E+00,REMOVE,
20210524,L+O,10,6,Phage_606,25,4,1.25E+08,Good,
20210524,L+O,11,6,Phage_606,28,5,1.40E+09,Good,
20210524,L+O,12,6,Phage_606,6,6,3.00E+09,Good,
20210524,EvoC,1,6,Phage_Lminus,34,2,1.70E+06,Good,
20210524,EvoC,2,6,Phage_Lminus,8,4,4.00E+07,Good,
20210524,EvoC,3,6,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210524,EvoC,4,6,Phage_Lminus,19,3,9.50E+06,Good,
20210524,EvoC,5,6,Phage_Lminus,10,5,5.00E+08,Good,
20210524,EvoC,6,6,Phage_Lminus,11,6,5.50E+09,Good,
20210524,EvoC,7,6,Phage_Lminus,6,3,3.00E+06,Good,
20210524,EvoC,8,6,Phage_Lminus,6,5,3.00E+08,Good,
20210524,EvoC,9,6,Phage_Lminus,25,1,1.25E+05,Good,
20210524,EvoC,10,6,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210524,EvoC,11,6,Phage_Lminus,2,0,1.00E+03,Good,
20210524,EvoC,12,6,Phage_Lminus,0,0,0.00E+00,Good,
20210524,L+O,1,6,Phage_Lminus,14,2,7.00E+05,Good,
20210524,L+O,2,6,Phage_Lminus,26,3,1.30E+07,Good,
20210524,L+O,3,6,Phage_Lminus,11,6,5.50E+09,Good,
20210524,L+O,4,6,Phage_Lminus,9,6,4.50E+09,Good,
20210524,L+O,5,6,Phage_Lminus,20,3,1.00E+07,Good,
20210524,L+O,6,6,Phage_Lminus,0,0,0.00E+00,Good,
20210524,L+O,7,6,Phage_Lminus,6,5,3.00E+08,Good,
20210524,L+O,8,6,Phage_Lminus,3,4,1.50E+07,Good,
20210524,L+O,9,6,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210524,L+O,10,6,Phage_Lminus,7,4,3.50E+07,Good,
20210524,L+O,11,6,Phage_Lminus,24,5,1.20E+09,Good,
20210524,L+O,12,6,Phage_Lminus,8,5,4.00E+08,Good,
20210524,EvoC,1,6,Phage_Ominus,11,3,5.50E+06,Good,
20210524,EvoC,2,6,Phage_Ominus,5,5,2.50E+08,Good,
20210524,EvoC,3,6,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210524,EvoC,4,6,Phage_Ominus,22,3,1.10E+07,Good,
20210524,EvoC,5,6,Phage_Ominus,16,5,8.00E+08,Good,
20210524,EvoC,6,6,Phage_Ominus,8,6,4.00E+09,Good,
20210524,EvoC,7,6,Phage_Ominus,9,3,4.50E+06,Good,
20210524,EvoC,8,6,Phage_Ominus,5,5,2.50E+08,Good,
20210524,EvoC,9,6,Phage_Ominus,27,1,1.35E+05,Good,
20210524,EvoC,10,6,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210524,EvoC,11,6,Phage_Ominus,1,0,5.00E+02,Good,
20210524,EvoC,12,6,Phage_Ominus,0,0,0.00E+00,Good,
20210524,L+O,1,6,Phage_Ominus,5,5,2.50E+08,Good,
20210524,L+O,2,6,Phage_Ominus,18,6,9.00E+09,Good,
20210524,L+O,3,6,Phage_Ominus,5,6,2.50E+09,Good,
20210524,L+O,4,6,Phage_Ominus,24,4,1.20E+08,Good,
20210524,L+O,5,6,Phage_Ominus,11,5,5.50E+08,Good,
20210524,L+O,6,6,Phage_Ominus,0,0,0.00E+00,Good,
20210524,L+O,7,6,Phage_Ominus,19,5,9.50E+08,Good,
20210524,L+O,8,6,Phage_Ominus,21,4,1.05E+08,Good,
20210524,L+O,9,6,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210524,L+O,10,6,Phage_Ominus,26,4,1.30E+08,Good,
20210524,L+O,11,6,Phage_Ominus,27,4,1.35E+08,Good,
20210524,L+O,12,6,Phage_Ominus,3,6,1.50E+09,Good,
20210525,EvoC,1,7,Bacteria,102,5,1.02E+08,Good,
20210525,EvoC,2,7,Bacteria,264,3,2.64E+06,Good,
20210525,EvoC,3,7,Bacteria,117,6,1.17E+09,REMOVE,
20210525,EvoC,4,7,Bacteria,5936,2,5.94E+06,Good,
20210525,EvoC,5,7,Bacteria,95,6,9.50E+08,Good,
20210525,EvoC,6,7,Bacteria,120,6,1.20E+09,Good,
20210525,EvoC,7,7,Bacteria,70,6,7.00E+08,Good,
20210525,EvoC,8,7,Bacteria,71,6,7.10E+08,Good,
20210525,EvoC,9,7,Bacteria,122,6,1.22E+09,Good,
20210525,EvoC,10,7,Bacteria,139,6,1.39E+09,REMOVE,
20210525,EvoC,11,7,Bacteria,200,6,2.00E+09,Good,
20210525,EvoC,12,7,Bacteria,0,0,0.00E+00,Good,
20210525,L+O,1,7,Bacteria,53,6,5.30E+08,Good,
20210525,L+O,2,7,Bacteria,82,6,8.20E+08,Good,
20210525,L+O,3,7,Bacteria,140,6,1.40E+09,Good,
20210525,L+O,4,7,Bacteria,780,2,7.80E+05,Good,
20210525,L+O,5,7,Bacteria,137,6,1.37E+09,Good,
20210525,L+O,6,7,Bacteria,59,6,5.90E+08,Good,
20210525,L+O,7,7,Bacteria,123,6,1.23E+09,Good,
20210525,L+O,8,7,Bacteria,102,6,1.02E+09,Good,
20210525,L+O,9,7,Bacteria,143,6,1.43E+09,REMOVE,
20210525,L+O,10,7,Bacteria,57,6,5.70E+08,Good,
20210525,L+O,11,7,Bacteria,48,6,4.80E+08,Good,
20210525,L+O,12,7,Bacteria,291,5,2.91E+08,Good,
20210525,EvoC,1,7,Phage_606,33,5,1.65E+09,Good,
20210525,EvoC,2,7,Phage_606,14,5,7.00E+08,Good,
20210525,EvoC,3,7,Phage_606,0,0,0.00E+00,REMOVE,
20210525,EvoC,4,7,Phage_606,8,4,4.00E+07,Good,
20210525,EvoC,5,7,Phage_606,7,5,3.50E+08,Good,
20210525,EvoC,6,7,Phage_606,7,4,3.50E+07,Good,
20210525,EvoC,7,7,Phage_606,7,3,3.50E+06,Good,
20210525,EvoC,8,7,Phage_606,19,4,9.50E+07,Good,
