Date,Treatment,Rep,Timepoint,Plated,Count,Dilution,Titer,Status,Notes
20210525,EvoC,9,7,Phage_606,7,0,3.50E+03,Good,
20210525,EvoC,10,7,Phage_606,0,0,0.00E+00,REMOVE,
20210525,EvoC,11,7,Phage_606,0,0,0.00E+00,Good,
20210525,EvoC,12,7,Phage_606,0,0,0.00E+00,Good,
20210525,L+O,1,7,Phage_606,17,4,8.50E+07,Good,
20210525,L+O,2,7,Phage_606,5,5,2.50E+08,Good,
20210525,L+O,3,7,Phage_606,28,5,1.40E+09,Good,
20210525,L+O,4,7,Phage_606,5,4,2.50E+07,Good,
20210525,L+O,5,7,Phage_606,30,5,1.50E+09,Good,
20210525,L+O,6,7,Phage_606,19,3,9.50E+06,Good,
20210525,L+O,7,7,Phage_606,17,5,8.50E+08,Good,
20210525,L+O,8,7,Phage_606,5,6,2.50E+09,Good,
20210525,L+O,9,7,Phage_606,0,0,0.00E+00,REMOVE,
20210525,L+O,10,7,Phage_606,12,6,6.00E+09,Good,
20210525,L+O,11,7,Phage_606,23,4,1.15E+08,Good,
20210525,L+O,12,7,Phage_606,33,4,1.65E+08,Good,
20210525,EvoC,1,7,Phage_Lminus,8,6,4.00E+09,Good,
20210525,EvoC,2,7,Phage_Lminus,13,5,6.50E+08,Good,
20210525,EvoC,3,7,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210525,EvoC,4,7,Phage_Lminus,7,4,3.50E+07,Good,
20210525,EvoC,5,7,Phage_Lminus,7,5,3.50E+08,Good,
20210525,EvoC,6,7,Phage_Lminus,29,3,1.45E+07,Good,
20210525,EvoC,7,7,Phage_Lminus,9,3,4.50E+06,Good,
20210525,EvoC,8,7,Phage_Lminus,16,4,8.00E+07,Good,
20210525,EvoC,9,7,Phage_Lminus,2,0,1.00E+03,Good,
20210525,EvoC,10,7,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210525,EvoC,11,7,Phage_Lminus,0,0,0.00E+00,Good,
20210525,EvoC,12,7,Phage_Lminus,0,0,0.00E+00,Good,
20210525,L+O,1,7,Phage_Lminus,26,0,1.30E+04,Good,
20210525,L+O,2,7,Phage_Lminus,11,4,5.50E+07,Good,
20210525,L+O,3,7,Phage_Lminus,26,5,1.30E+09,Good,
20210525,L+O,4,7,Phage_Lminus,33,3,1.65E+07,Good,
20210525,L+O,5,7,Phage_Lminus,10,4,5.00E+07,Good,
20210525,L+O,6,7,Phage_Lminus,14,3,7.00E+06,Good,
20210525,L+O,7,7,Phage_Lminus,18,2,9.00E+05,Good,
20210525,L+O,8,7,Phage_Lminus,21,4,1.05E+08,Good,
20210525,L+O,9,7,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210525,L+O,10,7,Phage_Lminus,19,5,9.50E+08,Good,
20210525,L+O,11,7,Phage_Lminus,5,3,2.50E+06,Good,
20210525,L+O,12,7,Phage_Lminus,22,4,1.10E+08,Good,
20210525,EvoC,1,7,Phage_Ominus,17,6,8.50E+09,Good,
20210525,EvoC,2,7,Phage_Ominus,24,5,1.20E+09,Good,
20210525,EvoC,3,7,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210525,EvoC,4,7,Phage_Ominus,17,4,8.50E+07,Good,
20210525,EvoC,5,7,Phage_Ominus,6,5,3.00E+08,Good,
20210525,EvoC,6,7,Phage_Ominus,11,4,5.50E+07,Good,
20210525,EvoC,7,7,Phage_Ominus,14,3,7.00E+06,Good,
20210525,EvoC,8,7,Phage_Ominus,17,4,8.50E+07,Good,
20210525,EvoC,9,7,Phage_Ominus,4,0,2.00E+03,Good,
20210525,EvoC,10,7,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210525,EvoC,11,7,Phage_Ominus,0,0,0.00E+00,Good,
20210525,EvoC,12,7,Phage_Ominus,0,0,0.00E+00,Good,
20210525,L+O,1,7,Phage_Ominus,27,4,1.35E+08,Good,
20210525,L+O,2,7,Phage_Ominus,34,4,1.70E+08,Good,
20210525,L+O,3,7,Phage_Ominus,6,6,3.00E+09,Good,
20210525,L+O,4,7,Phage_Ominus,8,3,4.00E+06,Good,
20210525,L+O,5,7,Phage_Ominus,8,6,4.00E+09,Good,
20210525,L+O,6,7,Phage_Ominus,8,3,4.00E+06,Good,
20210525,L+O,7,7,Phage_Ominus,36,5,1.80E+09,Good,
20210525,L+O,8,7,Phage_Ominus,8,6,4.00E+09,Good,
20210525,L+O,9,7,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210525,L+O,10,7,Phage_Ominus,7,6,3.50E+09,Good,
20210525,L+O,11,7,Phage_Ominus,27,4,1.35E+08,Good,
20210525,L+O,12,7,Phage_Ominus,10,4,5.00E+07,Good,
20210526,EvoC,1,8,Bacteria,8904,2,8.90E+06,Good,
20210526,EvoC,2,8,Bacteria,289,2,2.89E+05,Good,
20210526,EvoC,3,8,Bacteria,104,6,1.04E+09,REMOVE,
20210526,EvoC,4,8,Bacteria,6888,2,6.89E+06,Good,
20210526,EvoC,5,8,Bacteria,118,6,1.18E+09,Good,
20210526,EvoC,6,8,Bacteria,94,6,9.40E+08,Good,
20210526,EvoC,7,8,Bacteria,89,6,8.90E+08,Good,
20210526,EvoC,8,8,Bacteria,5488,2,5.49E+06,Good,
20210526,EvoC,9,8,Bacteria,114,6,1.14E+09,Good,
20210526,EvoC,10,8,Bacteria,78,6,7.80E+08,REMOVE,
20210526,EvoC,11,8,Bacteria,125,6,1.25E+09,Good,
20210526,EvoC,12,8,Bacteria,0,0,0.00E+00,Good,
20210526,L+O,1,8,Bacteria,156,6,1.56E+09,Good,
20210526,L+O,2,8,Bacteria,66,6,6.60E+08,Good,
20210526,L+O,3,8,Bacteria,44,6,4.40E+08,Good,
20210526,L+O,4,8,Bacteria,724,2,7.24E+05,Good,
20210526,L+O,5,8,Bacteria,84,6,8.40E+08,Good,
20210526,L+O,6,8,Bacteria,5544,2,5.54E+06,Good,
20210526,L+O,7,8,Bacteria,163,6,1.63E+09,Good,
20210526,L+O,8,8,Bacteria,146,6,1.46E+09,Good,
20210526,L+O,9,8,Bacteria,132,6,1.32E+09,REMOVE,
20210526,L+O,10,8,Bacteria,121,6,1.21E+09,Good,
20210526,L+O,11,8,Bacteria,85,6,8.50E+08,Good,
20210526,L+O,12,8,Bacteria,83,6,8.30E+08,Good,
20210526,EvoC,1,8,Phage_606,6,5,3.00E+08,Good,
20210526,EvoC,2,8,Phage_606,17,5,8.50E+08,Good,
20210526,EvoC,3,8,Phage_606,0,0,0.00E+00,REMOVE,
20210526,EvoC,4,8,Phage_606,5,3,2.50E+06,Good,
20210526,EvoC,5,8,Phage_606,6,5,3.00E+08,Good,
20210526,EvoC,6,8,Phage_606,23,4,1.15E+08,Good,
20210526,EvoC,7,8,Phage_606,23,3,1.15E+07,Good,
20210526,EvoC,8,8,Phage_606,6,5,3.00E+08,Good,
20210526,EvoC,9,8,Phage_606,0,0,0.00E+00,Good,
20210526,EvoC,10,8,Phage_606,0,0,0.00E+00,REMOVE,
20210526,EvoC,11,8,Phage_606,9,0,4.50E+03,Good,
20210526,EvoC,12,8,Phage_606,0,0,0.00E+00,Good,
20210526,L+O,1,8,Phage_606,7,4,3.50E+07,Good,
20210526,L+O,2,8,Phage_606,11,4,5.50E+07,Good,
20210526,L+O,3,8,Phage_606,22,6,1.10E+10,Good,
20210526,L+O,4,8,Phage_606,5,6,2.50E+09,Good,
20210526,L+O,5,8,Phage_606,4,5,2.00E+08,Good,
20210526,L+O,6,8,Phage_606,10,4,5.00E+07,Good,
20210526,L+O,7,8,Phage_606,29,5,1.45E+09,Good,
20210526,L+O,8,8,Phage_606,9,5,4.50E+08,Good,
20210526,L+O,9,8,Phage_606,0,0,0.00E+00,REMOVE,
20210526,L+O,10,8,Phage_606,18,6,9.00E+09,Good,
20210526,L+O,11,8,Phage_606,16,4,8.00E+07,Good,
20210526,L+O,12,8,Phage_606,31,5,1.55E+09,Good,
20210526,EvoC,1,8,Phage_Lminus,29,4,1.45E+08,Good,
20210526,EvoC,2,8,Phage_Lminus,31,4,1.55E+08,Good,
20210526,EvoC,3,8,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210526,EvoC,4,8,Phage_Lminus,9,3,4.50E+06,Good,
20210526,EvoC,5,8,Phage_Lminus,27,4,1.35E+08,Good,
20210526,EvoC,6,8,Phage_Lminus,8,4,4.00E+07,Good,
20210526,EvoC,7,8,Phage_Lminus,20,3,1.00E+07,Good,
20210526,EvoC,8,8,Phage_Lminus,31,4,1.55E+08,Good,
20210526,EvoC,9,8,Phage_Lminus,0,0,0.00E+00,Good,
20210526,EvoC,10,8,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210526,EvoC,11,8,Phage_Lminus,0,0,0.00E+00,Good,
20210526,EvoC,12,8,Phage_Lminus,0,0,0.00E+00,Good,
20210526,L+O,1,8,Phage_Lminus,3,1,1.50E+04,Good,
20210526,L+O,2,8,Phage_Lminus,20,3,1.00E+07,Good,
20210526,L+O,3,8,Phage_Lminus,16,6,8.00E+09,Good,
20210526,L+O,4,8,Phage_Lminus,17,4,8.50E+07,Good,
20210526,L+O,5,8,Phage_Lminus,20,2,1.00E+06,Good,
20210526,L+O,6,8,Phage_Lminus,8,4,4.00E+07,Good,
20210526,L+O,7,8,Phage_Lminus,23,1,1.15E+05,Good,
20210526,L+O,8,8,Phage_Lminus,20,4,1.00E+08,Good,
20210526,L+O,9,8,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210526,L+O,10,8,Phage_Lminus,6,5,3.00E+08,Good,
20210526,L+O,11,8,Phage_Lminus,12,3,6.00E+06,Good,
20210526,L+O,12,8,Phage_Lminus,19,5,9.50E+08,Good,
20210526,EvoC,1,8,Phage_Ominus,14,4,7.00E+07,Good,
20210526,EvoC,2,8,Phage_Ominus,28,5,1.40E+09,Good,
20210526,EvoC,3,8,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210526,EvoC,4,8,Phage_Ominus,6,3,3.00E+06,Good,
20210526,EvoC,5,8,Phage_Ominus,30,4,1.50E+08,Good,
20210526,EvoC,6,8,Phage_Ominus,16,4,8.00E+07,Good,
20210526,EvoC,7,8,Phage_Ominus,17,3,8.50E+06,Good,
20210526,EvoC,8,8,Phage_Ominus,30,4,1.50E+08,Good,
20210526,EvoC,9,8,Phage_Ominus,0,0,0.00E+00,Good,
20210526,EvoC,10,8,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210526,EvoC,11,8,Phage_Ominus,7,1,3.50E+04,Good,
20210526,EvoC,12,8,Phage_Ominus,0,0,0.00E+00,Good,
20210526,L+O,1,8,Phage_Ominus,14,4,7.00E+07,Good,
20210526,L+O,2,8,Phage_Ominus,9,5,4.50E+08,Good,
20210526,L+O,3,8,Phage_Ominus,25,5,1.25E+09,Good,
20210526,L+O,4,8,Phage_Ominus,13,6,6.50E+09,Good,
20210526,L+O,5,8,Phage_Ominus,6,5,3.00E+08,Good,
20210526,L+O,6,8,Phage_Ominus,3,2,1.50E+05,Good,
20210526,L+O,7,8,Phage_Ominus,6,6,3.00E+09,Good,
20210526,L+O,8,8,Phage_Ominus,6,5,3.00E+08,Good,
20210526,L+O,9,8,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210526,L+O,10,8,Phage_Ominus,12,6,6.00E+09,Good,
20210526,L+O,11,8,Phage_Ominus,29,4,1.45E+08,Good,
20210526,L+O,12,8,Phage_Ominus,11,4,5.50E+07,Good,
20210527,EvoC,1,9,Bacteria,118,6,1.18E+09,Good,
20210527,EvoC,2,9,Bacteria,636,3,6.36E+06,Good,
20210527,EvoC,3,9,Bacteria,139,6,1.39E+09,REMOVE,
20210527,EvoC,4,9,Bacteria,227,5,2.27E+08,Good,
20210527,EvoC,5,9,Bacteria,109,6,1.09E+09,Good,
20210527,EvoC,6,9,Bacteria,67,6,6.70E+08,Good,
20210527,EvoC,7,9,Bacteria,41,6,4.10E+08,Good,
20210527,EvoC,8,9,Bacteria,113,5,1.13E+08,Good,
20210527,EvoC,9,9,Bacteria,145,6,1.45E+09,Good,
20210527,EvoC,10,9,Bacteria,136,6,1.36E+09,REMOVE,
20210527,EvoC,11,9,Bacteria,153,6,1.53E+09,Good,
20210527,EvoC,12,9,Bacteria,0,0,0.00E+00,Good,
20210527,L+O,1,9,Bacteria,107,6,1.07E+09,Good,
20210527,L+O,2,9,Bacteria,135,6,1.35E+09,Good,
20210527,L+O,3,9,Bacteria,26,6,2.60E+08,Good,
20210527,L+O,4,9,Bacteria,208,3,2.08E+06,Good,
20210527,L+O,5,9,Bacteria,115,6,1.15E+09,Good,
20210527,L+O,6,9,Bacteria,11,6,1.10E+08,Good,
20210527,L+O,7,9,Bacteria,150,6,1.50E+09,Good,
20210527,L+O,8,9,Bacteria,118,6,1.18E+09,Good,
20210527,L+O,9,9,Bacteria,153,6,1.53E+09,REMOVE,
20210527,L+O,10,9,Bacteria,89,6,8.90E+08,Good,
20210527,L+O,11,9,Bacteria,98,6,9.80E+08,Good,
20210527,L+O,12,9,Bacteria,59,6,5.90E+08,Good,
20210527,EvoC,1,9,Phage_606,7,5,3.50E+08,Good,
20210527,EvoC,2,9,Phage_606,10,4,5.00E+07,Good,
20210527,EvoC,3,9,Phage_606,0,0,0.00E+00,REMOVE,
20210527,EvoC,4,9,Phage_606,11,2,5.50E+05,Good,
20210527,EvoC,5,9,Phage_606,25,4,1.25E+08,Good,
20210527,EvoC,6,9,Phage_606,17,5,8.50E+08,Good,
20210527,EvoC,7,9,Phage_606,13,4,6.50E+07,Good,
20210527,EvoC,8,9,Phage_606,16,5,8.00E+08,Good,
20210527,EvoC,9,9,Phage_606,0,0,0.00E+00,Good,
20210527,EvoC,10,9,Phage_606,0,0,0.00E+00,REMOVE,
20210527,EvoC,11,9,Phage_606,0,0,0.00E+00,Good,
20210527,EvoC,12,9,Phage_606,0,0,0.00E+00,Good,
20210527,L+O,1,9,Phage_606,19,4,9.50E+07,Good,
20210527,L+O,2,9,Phage_606,8,4,4.00E+07,Good,
20210527,L+O,3,9,Phage_606,34,5,1.70E+09,Good,
20210527,L+O,4,9,Phage_606,35,5,1.75E+09,Good,
20210527,L+O,5,9,Phage_606,6,4,3.00E+07,Good,
20210527,L+O,6,9,Phage_606,46,4,2.30E+08,Good,
20210527,L+O,7,9,Phage_606,27,5,1.35E+09,Good,
20210527,L+O,8,9,Phage_606,15,4,7.50E+07,Good,
20210527,L+O,9,9,Phage_606,0,0,0.00E+00,REMOVE,
20210527,L+O,10,9,Phage_606,4,6,2.00E+09,Good,
20210527,L+O,11,9,Phage_606,31,5,1.55E+09,Good,
20210527,L+O,12,9,Phage_606,6,6,3.00E+09,Good,
20210527,EvoC,1,9,Phage_Lminus,31,4,1.55E+08,Good,
20210527,EvoC,2,9,Phage_Lminus,24,2,1.20E+06,Good,
20210527,EvoC,3,9,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210527,EvoC,4,9,Phage_Lminus,19,2,9.50E+05,Good,
20210527,EvoC,5,9,Phage_Lminus,20,4,1.00E+08,Good,
20210527,EvoC,6,9,Phage_Lminus,32,4,1.60E+08,Good,
20210527,EvoC,7,9,Phage_Lminus,5,3,2.50E+06,Good,
20210527,EvoC,8,9,Phage_Lminus,10,5,5.00E+08,Good,
20210527,EvoC,9,9,Phage_Lminus,0,0,0.00E+00,Good,
20210527,EvoC,10,9,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210527,EvoC,11,9,Phage_Lminus,0,0,0.00E+00,Good,
20210527,EvoC,12,9,Phage_Lminus,0,0,0.00E+00,Good,
20210527,L+O,1,9,Phage_Lminus,4,1,2.00E+04,Good,
20210527,L+O,2,9,Phage_Lminus,21,3,1.05E+07,Good,
20210527,L+O,3,9,Phage_Lminus,26,5,1.30E+09,Good,
20210527,L+O,4,9,Phage_Lminus,23,5,1.15E+09,Good,
20210527,L+O,5,9,Phage_Lminus,7,2,3.50E+05,Good,
20210527,L+O,6,9,Phage_Lminus,18,4,9.00E+07,Good,
20210527,L+O,7,9,Phage_Lminus,4,2,2.00E+05,Good,
20210527,L+O,8,9,Phage_Lminus,7,4,3.50E+07,Good,
20210527,L+O,9,9,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210527,L+O,10,9,Phage_Lminus,10,5,5.00E+08,Good,
20210527,L+O,11,9,Phage_Lminus,6,4,3.00E+07,Good,
20210527,L+O,12,9,Phage_Lminus,15,5,7.50E+08,Good,
20210527,EvoC,1,9,Phage_Ominus,9,5,4.50E+08,Good,
20210527,EvoC,2,9,Phage_Ominus,6,5,3.00E+08,Good,
20210527,EvoC,3,9,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210527,EvoC,4,9,Phage_Ominus,25,2,1.25E+06,Good,
20210527,EvoC,5,9,Phage_Ominus,23,4,1.15E+08,Good,
20210527,EvoC,6,9,Phage_Ominus,8,5,4.00E+08,Good,
20210527,EvoC,7,9,Phage_Ominus,6,5,3.00E+08,Good,
20210527,EvoC,8,9,Phage_Ominus,10,5,5.00E+08,Good,
20210527,EvoC,9,9,Phage_Ominus,0,0,0.00E+00,Good,
20210527,EvoC,10,9,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210527,EvoC,11,9,Phage_Ominus,2,0,1.00E+03,Good,
20210527,EvoC,12,9,Phage_Ominus,0,0,0.00E+00,Good,
20210527,L+O,1,9,Phage_Ominus,5,5,2.50E+08,Good,
20210527,L+O,2,9,Phage_Ominus,18,4,9.00E+07,Good,
20210527,L+O,3,9,Phage_Ominus,10,5,5.00E+08,Good,
20210527,L+O,4,9,Phage_Ominus,38,5,1.90E+09,Good,
20210527,L+O,5,9,Phage_Ominus,10,4,5.00E+07,Good,
20210527,L+O,6,9,Phage_Ominus,4,5,2.00E+08,Good,
20210527,L+O,7,9,Phage_Ominus,5,6,2.50E+09,Good,
20210527,L+O,8,9,Phage_Ominus,2,4,1.00E+07,Good,
20210527,L+O,9,9,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210527,L+O,10,9,Phage_Ominus,14,6,7.00E+09,Good,
20210527,L+O,11,9,Phage_Ominus,27,5,1.35E+09,Good,
20210527,L+O,12,9,Phage_Ominus,14,6,7.00E+09,Good,
20210528,EvoC,1,10,Bacteria,184,3,1.84E+06,Good,
20210528,EvoC,2,10,Bacteria,520,3,5.20E+06,Good,
20210528,EvoC,3,10,Bacteria,157,6,1.57E+09,REMOVE,
20210528,EvoC,4,10,Bacteria,29,6,2.90E+08,Good,
20210528,EvoC,5,10,Bacteria,99,6,9.90E+08,Good,
20210528,EvoC,6,10,Bacteria,124,6,1.24E+09,Good,
20210528,EvoC,7,10,Bacteria,41,6,4.10E+08,Good,
20210528,EvoC,8,10,Bacteria,149,6,1.49E+09,Good,
20210528,EvoC,9,10,Bacteria,116,6,1.16E+09,Good,
20210528,EvoC,10,10,Bacteria,87,6,8.70E+08,REMOVE,
20210528,EvoC,11,10,Bacteria,80,6,8.00E+08,Good,
20210528,EvoC,12,10,Bacteria,0,6,0.00E+00,Good,
20210528,L+O,1,10,Bacteria,180,6,1.80E+09,Good,
20210528,L+O,2,10,Bacteria,220,6,2.20E+09,Good,
20210528,L+O,3,10,Bacteria,84,6,8.40E+08,Good,
20210528,L+O,4,10,Bacteria,118,4,1.18E+07,Good,
20210528,L+O,5,10,Bacteria,155,6,1.55E+09,Good,
20210528,L+O,6,10,Bacteria,177,3,1.77E+06,Good,
20210528,L+O,7,10,Bacteria,158,6,1.58E+09,Good,
20210528,L+O,8,10,Bacteria,113,6,1.13E+09,Good,
20210528,L+O,9,10,Bacteria,115,6,1.15E+09,REMOVE,
20210528,L+O,10,10,Bacteria,74,6,7.40E+08,Good,
20210528,L+O,11,10,Bacteria,20,6,2.00E+08,Good,
20210528,L+O,12,10,Bacteria,118,6,1.18E+09,Good,
20210528,EvoC,1,10,Phage_606,3,1,1.50E+04,Good,
20210528,EvoC,2,10,Phage_606,11,1,5.50E+04,Good,
20210528,EvoC,3,10,Phage_606,0,0,0.00E+00,REMOVE,
20210528,EvoC,4,10,Phage_606,12,5,6.00E+08,Good,
20210528,EvoC,5,10,Phage_606,10,4,5.00E+07,Good,
20210528,EvoC,6,10,Phage_606,25,4,1.25E+08,Good,
20210528,EvoC,7,10,Phage_606,25,3,1.25E+07,Good,
20210528,EvoC,8,10,Phage_606,27,4,1.35E+08,Good,
20210528,EvoC,9,10,Phage_606,0,0,0.00E+00,Good,
20210528,EvoC,10,10,Phage_606,0,0,0.00E+00,REMOVE,
20210528,EvoC,11,10,Phage_606,0,0,0.00E+00,Good,
20210528,EvoC,12,10,Phage_606,0,0,0.00E+00,Good,
20210528,L+O,1,10,Phage_606,15,4,7.50E+07,Good,
20210528,L+O,2,10,Phage_606,11,4,5.50E+07,Good,
20210528,L+O,3,10,Phage_606,8,6,4.00E+09,Good,
20210528,L+O,4,10,Phage_606,24,6,1.20E+10,Good,
20210528,L+O,5,10,Phage_606,7,4,3.50E+07,Good,
20210528,L+O,6,10,Phage_606,38,3,1.90E+07,Good,
20210528,L+O,7,10,Phage_606,8,5,4.00E+08,Good,
20210528,L+O,8,10,Phage_606,8,4,4.00E+07,Good,
20210528,L+O,9,10,Phage_606,0,0,0.00E+00,REMOVE,
20210528,L+O,10,10,Phage_606,36,5,1.80E+09,Good,
20210528,L+O,11,10,Phage_606,7,5,3.50E+08,Good,
20210528,L+O,12,10,Phage_606,7,6,3.50E+09,Good,
20210528,EvoC,1,10,Phage_Lminus,20,0,1.00E+04,Good,
20210528,EvoC,2,10,Phage_Lminus,2,0,1.00E+03,Good,
20210528,EvoC,3,10,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210528,EvoC,4,10,Phage_Lminus,13,5,6.50E+08,Good,
20210528,EvoC,5,10,Phage_Lminus,15,4,7.50E+07,Good,
20210528,EvoC,6,10,Phage_Lminus,24,4,1.20E+08,Good,
20210528,EvoC,7,10,Phage_Lminus,12,3,6.00E+06,Good,
20210528,EvoC,8,10,Phage_Lminus,10,4,5.00E+07,Good,
20210528,EvoC,9,10,Phage_Lminus,0,0,0.00E+00,Good,
20210528,EvoC,10,10,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210528,EvoC,11,10,Phage_Lminus,0,0,0.00E+00,Good,
20210528,EvoC,12,10,Phage_Lminus,0,0,0.00E+00,Good,
20210528,L+O,1,10,Phage_Lminus,3,2,1.50E+05,Good,
20210528,L+O,2,10,Phage_Lminus,16,3,8.00E+06,Good,
20210528,L+O,3,10,Phage_Lminus,6,6,3.00E+09,Good,
20210528,L+O,4,10,Phage_Lminus,26,6,1.30E+10,Good,
20210528,L+O,5,10,Phage_Lminus,3,3,1.50E+06,Good,
20210528,L+O,6,10,Phage_Lminus,11,2,5.50E+05,Good,
20210528,L+O,7,10,Phage_Lminus,4,2,2.00E+05,Good,
20210528,L+O,8,10,Phage_Lminus,16,3,8.00E+06,Good,
20210528,L+O,9,10,Phage_Lminus,0,0,0.00E+00,REMOVE,
20210528,L+O,10,10,Phage_Lminus,6,5,3.00E+08,Good,
20210528,L+O,11,10,Phage_Lminus,23,4,1.15E+08,Good,
20210528,L+O,12,10,Phage_Lminus,13,5,6.50E+08,Good,
20210528,EvoC,1,10,Phage_Ominus,4,1,2.00E+04,Good,
20210528,EvoC,2,10,Phage_Ominus,11,2,5.50E+05,Good,
20210528,EvoC,3,10,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210528,EvoC,4,10,Phage_Ominus,20,5,1.00E+09,Good,
20210528,EvoC,5,10,Phage_Ominus,14,4,7.00E+07,Good,
20210528,EvoC,6,10,Phage_Ominus,22,4,1.10E+08,Good,
20210528,EvoC,7,10,Phage_Ominus,6,4,3.00E+07,Good,
20210528,EvoC,8,10,Phage_Ominus,5,5,2.50E+08,Good,
20210528,EvoC,9,10,Phage_Ominus,0,0,0.00E+00,Good,
20210528,EvoC,10,10,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210528,EvoC,11,10,Phage_Ominus,0,0,0.00E+00,Good,
20210528,EvoC,12,10,Phage_Ominus,0,0,0.00E+00,Good,
20210528,L+O,1,10,Phage_Ominus,18,4,9.00E+07,Good,
20210528,L+O,2,10,Phage_Ominus,9,4,4.50E+07,Good,
20210528,L+O,3,10,Phage_Ominus,22,5,1.10E+09,Good,
20210528,L+O,4,10,Phage_Ominus,16,6,8.00E+09,Good,
20210528,L+O,5,10,Phage_Ominus,13,4,6.50E+07,Good,
20210528,L+O,6,10,Phage_Ominus,11,4,5.50E+07,Good,
20210528,L+O,7,10,Phage_Ominus,14,5,7.00E+08,Good,
20210528,L+O,8,10,Phage_Ominus,10,4,5.00E+07,Good,
20210528,L+O,9,10,Phage_Ominus,0,0,0.00E+00,REMOVE,
20210528,L+O,10,10,Phage_Ominus,6,6,3.00E+09,Good,
20210528,L+O,11,10,Phage_Ominus,9,5,4.50E+08,Good,
20210528,L+O,12,10,Phage_Ominus,18,6,9.00E+09,Good,